Confidence,SKU,Item Name,Category,Current Measure Type,Current Base UOM,Recommended Measure Type,Recommended Base UOM,Pack Analysis,Industry Standard,Reasoning
"MEDIUM","11201270","Crab Meat, Lump 1tin","seafood","Each","lb","Weight","lb","","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: "
"MEDIUM","99480","Parsnip 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","18866","Chantrelle 1lb","produce","Volume","ea","Each","ea","Multiple units (3) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (3) of 1lb. Count-based with weight per unit."
"MEDIUM","12830","Cornichons 1lb","grocery","Volume","ea","Each","ea","Multiple units (4.7) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (4.7) of 1lb. Count-based with weight per unit."
"MEDIUM","15919","Ginger, Pickled 1lb","produce","Volume","ea","Each","ea","Multiple units (20) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (20) of 1lb. Count-based with weight per unit."
"MEDIUM","28680","Shoestring Fries 1lb","grocery","Volume","ea","Each","ea","Multiple units (25) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","VN170165","Gluten Free Crackers 4.4oz","grocery","Volume","ea","Each","ea","Multiple units (12) of 4.4oz. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (12) of 4.4oz. Count-based with weight per unit."
"MEDIUM","10013","Horseradish Root 1lb","produce","Volume","ea","Each","ea","Multiple units (3) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (3) of 1lb. Count-based with weight per unit."
"MEDIUM","28627","Leek 1lb","produce","Volume","ea","Each","ea","Multiple units (10) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"MEDIUM","01507","Sesame Seed, White 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","12197","Burrata 1lb","dairy","Volume","ea","Each","ea","Multiple units (6) of 1lb. Count-based with weight per unit.","Industry standard: Containerized dairy tracked by unit","⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit | ⚠️  Pack analysis: Multiple units (6) of 1lb. Count-based with weight per unit."
"MEDIUM","71111","Dates, Pitted 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","09072","Hen Of The Woods Mushroom 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","IT00546","Yukon Potato 1lb","produce","Each","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","60747","Rishiri Dasi Konbu 1lb","grocery","Volume","ea","Each","ea","Multiple units (2.2) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (2.2) of 1lb. Count-based with weight per unit."
"MEDIUM","17030","Almond Paste 1lb","grocery","Volume","ea","Each","ea","Multiple units (10.5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (10.5) of 1lb. Count-based with weight per unit."
"MEDIUM","PRD0494","Bartlett Pear 1lb","produce","Volume","ea","Each","ea","Multiple units (10) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"MEDIUM","99252","Japanese Eggplant 1lb","produce","Volume","ea","Each","ea","Multiple units (10) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"MEDIUM","71336","Golden Raisin 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","24741","Chile Flakes 1lb","grocery","Volume","ea","Each","ea","Multiple units (3.5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (3.5) of 1lb. Count-based with weight per unit."
"MEDIUM","920375","Fregola Sarda 1lb","grocery","Volume","ea","Each","ea","Multiple units (13.2) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (13.2) of 1lb. Count-based with weight per unit."
"MEDIUM","00811","Cello, Spinach 1lb","produce","Volume","ea","Each","ea","Multiple units (10) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"MEDIUM","0080017-01","Rock Cod Fillet 30lb","seafood","Volume","lb","Weight","lb","Multiple units (0.03) of 30lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (0.03) of 30lb. Count-based with weight per unit."
"MEDIUM","71501","Almond, Sliced 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","10028","Bell Pepper, Green 1lb","produce","Volume","ea","Each","ea","Multiple units (2) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (2) of 1lb. Count-based with weight per unit."
"MEDIUM","23152505","Rock Shrimp 1lb","seafood","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","00274","Endive 1lb","produce","Volume","ea","Each","ea","Multiple units (10) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"MEDIUM","10786852N","Mozzarella, Vegan, Shredded 1lb","dairy","Volume","ea","Each","ea","Multiple units (4) of 1lb. Count-based with weight per unit.","Industry standard: Containerized dairy tracked by unit","⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit | ⚠️  Pack analysis: Multiple units (4) of 1lb. Count-based with weight per unit."
"MEDIUM","10940901","Sweet Potato 1lb","produce","Volume","lb","Weight","lb","Multiple units (20) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (20) of 1lb. Count-based with weight per unit."
"MEDIUM","10799637","Orzo 1lb","grocery","Volume","ea","Each","ea","Multiple units (20) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (20) of 1lb. Count-based with weight per unit."
"MEDIUM","19347","Watercress 1lb","produce","Volume","ea","Each","ea","Multiple units (1.5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (1.5) of 1lb. Count-based with weight per unit."
"MEDIUM","SPS132S","Paprika 1lb","grocery","Volume","ea","Each","ea","Multiple units (2) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (2) of 1lb. Count-based with weight per unit."
"MEDIUM","1001180","Dried Cherries 1lb","grocery","Volume","ea","Each","ea","Multiple units (4) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (4) of 1lb. Count-based with weight per unit."
"MEDIUM","07404","Jumbo Asparagus 1lb","produce","Volume","ea","Each","ea","Multiple units (11) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (11) of 1lb. Count-based with weight per unit."
